_st_union_transfn,,2281,,,2281
st_union,,90744,,,90744
_st_union_transfn,,2281,,,2281
st_union,,90744,,,90744
_st_union_transfn,,2281,,,2281
st_union,,90744,,,90744
_st_clip,"{rast,nband,geom,nodataval,crop}",90744,,,90744
st_clip,"{rast,nband,geom,nodataval,crop}",90744,,,90744
st_clip,"{rast,nband,geom,nodataval,crop}",90744,,,90744
st_clip,"{rast,nband,geom,crop}",90744,,,90744
st_clip,"{rast,geom,nodataval,crop}",90744,,,90744
st_clip,"{rast,geom,nodataval,crop}",90744,,,90744
st_clip,"{rast,geom,crop}",90744,,,90744
st_nearestvalue,"{rast,band,pt,exclude_nodata_value}",701,,,701
st_nearestvalue,"{rast,pt,exclude_nodata_value}",701,,,701
st_nearestvalue,"{rast,band,columnx,rowy,exclude_nodata_value}",701,,,701
st_nearestvalue,"{rast,columnx,rowy,exclude_nodata_value}",701,,,701
_st_neighborhood,"{rast,band,columnx,rowy,distancex,distancey,exclude_nodata_value}",1022,,,1022
st_neighborhood,"{rast,band,columnx,rowy,distancex,distancey,exclude_nodata_value}",1022,,,1022
st_neighborhood,"{rast,columnx,rowy,distancex,distancey,exclude_nodata_value}",1022,,,1022
st_neighborhood,"{rast,band,pt,distancex,distancey,exclude_nodata_value}",1022,,,1022
st_neighborhood,"{rast,pt,distancex,distancey,exclude_nodata_value}",1022,,,1022
_add_raster_constraint,"{cn,sql}",16,,,16
_drop_raster_constraint,"{rastschema,rasttable,cn}",16,,,16
_raster_constraint_info_srid,"{rastschema,rasttable,rastcolumn}",23,,,23
_add_raster_constraint_srid,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_srid,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_scale,"{rastschema,rasttable,rastcolumn,axis}",701,,,701
_add_raster_constraint_scale,"{rastschema,rasttable,rastcolumn,axis}",16,,,16
_drop_raster_constraint_scale,"{rastschema,rasttable,rastcolumn,axis}",16,,,16
_raster_constraint_info_blocksize,"{rastschema,rasttable,rastcolumn,axis}",23,,,23
_add_raster_constraint_blocksize,"{rastschema,rasttable,rastcolumn,axis}",16,,,16
_drop_raster_constraint_blocksize,"{rastschema,rasttable,rastcolumn,axis}",16,,,16
_raster_constraint_info_extent,"{rastschema,rasttable,rastcolumn}",89860,,,89860
_add_raster_constraint_extent,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_extent,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_alignment,"{rastschema,rasttable,rastcolumn}",16,,,16
_add_raster_constraint_alignment,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_alignment,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_spatially_unique,"{rastschema,rasttable,rastcolumn}",16,,,16
_add_raster_constraint_spatially_unique,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_spatially_unique,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_coverage_tile,"{rastschema,rasttable,rastcolumn}",16,,,16
_add_raster_constraint_coverage_tile,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_coverage_tile,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_regular_blocking,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_regular_blocking,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_num_bands,"{rastschema,rasttable,rastcolumn}",23,,,23
_add_raster_constraint_num_bands,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_num_bands,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_pixel_types,"{rastschema,rasttable,rastcolumn}",1009,,,1009
_raster_constraint_pixel_types,{rast},1009,,,1009
_add_raster_constraint_pixel_types,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_pixel_types,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_nodata_values,"{rastschema,rasttable,rastcolumn}",1022,,,1022
_raster_constraint_nodata_values,{rast},1231,,,1231
_add_raster_constraint_nodata_values,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_nodata_values,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_out_db,"{rastschema,rasttable,rastcolumn}",1000,,,1000
_raster_constraint_out_db,{rast},1000,,,1000
_add_raster_constraint_out_db,"{rastschema,rasttable,rastcolumn}",16,,,16
_drop_raster_constraint_out_db,"{rastschema,rasttable,rastcolumn}",16,,,16
_raster_constraint_info_index,"{rastschema,rasttable,rastcolumn}",16,,,16
addrasterconstraints,"{rastschema,rasttable,rastcolumn,constraints}",16,,,16
addrasterconstraints,"{rasttable,rastcolumn,constraints}",16,,,16
addrasterconstraints,"{rastschema,rasttable,rastcolumn,srid,scale_x,scale_y,blocksize_x,blocksize_y,same_alignment,regular_blocking,num_bands,pixel_types,nodata_values,out_db,extent}",16,,,16
addrasterconstraints,"{rasttable,rastcolumn,srid,scale_x,scale_y,blocksize_x,blocksize_y,same_alignment,regular_blocking,num_bands,pixel_types,nodata_values,out_db,extent}",16,,,16
droprasterconstraints,"{rastschema,rasttable,rastcolumn,constraints}",16,,,16
droprasterconstraints,"{rasttable,rastcolumn,constraints}",16,,,16
droprasterconstraints,"{rastschema,rasttable,rastcolumn,srid,scale_x,scale_y,blocksize_x,blocksize_y,same_alignment,regular_blocking,num_bands,pixel_types,nodata_values,out_db,extent}",16,,,16
droprasterconstraints,"{rasttable,rastcolumn,srid,scale_x,scale_y,blocksize_x,blocksize_y,same_alignment,regular_blocking,num_bands,pixel_types,nodata_values,out_db,extent}",16,,,16
_overview_constraint,"{ov,factor,refschema,reftable,refcolumn}",16,,,16
_overview_constraint_info,"{ovschema,ovtable,ovcolumn,refschema,reftable,refcolumn,factor}",2249,,,2249
_add_overview_constraint,"{ovschema,ovtable,ovcolumn,refschema,reftable,refcolumn,factor}",16,,,16
_drop_overview_constraint,"{ovschema,ovtable,ovcolumn}",16,,,16
addoverviewconstraints,"{ovschema,ovtable,ovcolumn,refschema,reftable,refcolumn,ovfactor}",16,,,16
addoverviewconstraints,"{ovtable,ovcolumn,reftable,refcolumn,ovfactor}",16,,,16
dropoverviewconstraints,"{ovschema,ovtable,ovcolumn}",16,,,16
dropoverviewconstraints,"{ovtable,ovcolumn}",16,,,16
_updaterastersrid,"{schema_name,table_name,column_name,new_srid}",16,,,16
updaterastersrid,"{schema_name,table_name,column_name,new_srid}",16,,,16
updaterastersrid,"{table_name,column_name,new_srid}",16,,,16
st_retile,"{tab,col,ext,sfx,sfy,tw,th,algo}",90744,,,90744
st_createoverview,"{tab,col,factor,algo}",2205,,,2205
postgis_noop,,89860,,,89860
